"","ecoregion_name","code","biome","long","lat","sec_type","value","pri_type"
"1936","Yucatan moist forests","NT0181","Tropical Moist Forest",-88.789,19.221,"med_temp",26.35,"Climate Data"
"1937","Guianan piedmont and lowland moist forests","NT0182","Tropical Moist Forest",-64.043,4.11,"med_temp",25.15,"Climate Data"
"1938","Apure-Villavicencio dry forests","NT0201","Tropical Deciduous Forest",-71.617,6.317,"med_temp",26.75,"Climate Data"
"1939","Atlantic dry forests","NT0202","Tropical Deciduous Forest",-43.346,-12.183,"med_temp",24.9,"Climate Data"
"1940","Bajio dry forests","NT0204","Tropical Deciduous Forest",-102.15,20.4,"med_temp",19.2,"Climate Data"
"1941","Balsas dry forests","NT0205","Tropical Deciduous Forest",-99.888,18.358,"med_temp",24.675,"Climate Data"
"1942","Bolivian montane dry forests","NT0206","Tropical Deciduous Forest",-65.818,-18.592,"med_temp",16.05,"Climate Data"
"1943","Cauca Valley dry forests","NT0207","Tropical Deciduous Forest",-75.95,5.083,"med_temp",23.875,"Climate Data"
"1944","Central American dry forests","NT0209","Tropical Deciduous Forest",-87.576,13.679,"med_temp",26.25,"Climate Data"
"1945","Dry Chaco","NT0210","Tropical Deciduous Forest",-62.842,-25.198,"med_temp",23.05,"Climate Data"
"1946","Chiapas Depression dry forests","NT0211","Tropical Deciduous Forest",-92.906,16.344,"med_temp",24.05,"Climate Data"
"1947","Chiquitano dry forests","NT0212","Tropical Deciduous Forest",-60.363,-15.894,"med_temp",26.15,"Climate Data"
"1948","Cuban dry forests","NT0213","Tropical Deciduous Forest",-79.347,21.504,"med_temp",25.5,"Climate Data"
"1949","Ecuadorian dry forests","NT0214","Tropical Deciduous Forest",-80.021,-1.625,"med_temp",24.3,"Climate Data"
"1950","Hispaniolan dry forests","NT0215","Tropical Deciduous Forest",-72.107,18.875,"med_temp",25.725,"Climate Data"
"1951","Jalisco dry forests","NT0217","Tropical Deciduous Forest",-104.426,20.118,"med_temp",25.6,"Climate Data"
"1952","Jamaican dry forests","NT0218","Tropical Deciduous Forest",-77.35,18.25,"med_temp",26.775,"Climate Data"
"1953","Lara-Falcon dry forests","NT0219","Tropical Deciduous Forest",-69.25,10.795,"med_temp",26.575,"Climate Data"
"1954","Lesser Antillean dry forests","NT0220","Tropical Deciduous Forest",-62.56,12.821,"med_temp",26.5,"Climate Data"
"1955","Magdalena Valley dry forests","NT0221","Tropical Deciduous Forest",-75.1,3.775,"med_temp",25.8,"Climate Data"
"1956","Maracaibo dry forests","NT0222","Tropical Deciduous Forest",-71.509,9.922,"med_temp",27.8,"Climate Data"
"1957","Maranon dry forests","NT0223","Tropical Deciduous Forest",-78.25,-6.472,"med_temp",16.55,"Climate Data"
"1958","Panamanian dry forests","NT0224","Tropical Deciduous Forest",-80.167,8.542,"med_temp",26.5,"Climate Data"
"1959","Patia Valley dry forests","NT0225","Tropical Deciduous Forest",-77.25,1.75,"med_temp",23.85,"Climate Data"
"1960","Puerto Rican dry forests","NT0226","Tropical Deciduous Forest",-66.393,18.25,"med_temp",24.45,"Climate Data"
"1961","Sierra de la Laguna dry forests","NT0227","Tropical Deciduous Forest",-110.028,23.528,"med_temp",21.775,"Climate Data"
"1962","Sinaloan dry forests","NT0228","Tropical Deciduous Forest",-106.223,24.195,"med_temp",24.1,"Climate Data"
"1963","Sinu Valley dry forests","NT0229","Tropical Deciduous Forest",-73.917,10.202,"med_temp",27.975,"Climate Data"
"1964","Southern Pacific dry forests","NT0230","Tropical Deciduous Forest",-97.618,16.829,"med_temp",26.25,"Climate Data"
"1965","Tumbes-Piura dry forests","NT0232","Tropical Deciduous Forest",-80,-5.35,"med_temp",23.225,"Climate Data"
"1966","Veracruz dry forests","NT0233","Tropical Deciduous Forest",-96.55,19.15,"med_temp",26.4,"Climate Data"
"1967","Yucatan dry forests","NT0235","Tropical Deciduous Forest",-88.957,20.457,"med_temp",26.7,"Climate Data"
"1968","Bahamian pine mosaic","NT0301","Tropical Coniferous Forest",-76.105,22.638,"med_temp",24.7,"Climate Data"
"1969","Belizean pine forests","NT0302","Tropical Coniferous Forest",-88.515,17.015,"med_temp",26.325,"Climate Data"
"1970","Central American pine-oak forests","NT0303","Tropical Coniferous Forest",-89.267,15.046,"med_temp",22.575,"Climate Data"
"1971","Cuban pine forests","NT0304","Tropical Coniferous Forest",-80.054,21.589,"med_temp",25.5,"Climate Data"
"1972","Hispaniolan pine forests","NT0305","Tropical Coniferous Forest",-71.75,18.825,"med_temp",19.95,"Climate Data"
"1973","Miskito pine forests","NT0306","Tropical Coniferous Forest",-84.068,14.659,"med_temp",26.7,"Climate Data"
"1974","Sierra de la Laguna pine-oak forests","NT0307","Tropical Coniferous Forest",-110.083,23.5,"med_temp",18.9,"Climate Data"
"1975","Sierra Madre de Oaxaca pine-oak forests","NT0308","Tropical Coniferous Forest",-96.008,17.202,"med_temp",17.95,"Climate Data"
"1976","Sierra Madre del Sur pine-oak forests","NT0309","Tropical Coniferous Forest",-99.325,17.551,"med_temp",20.925,"Climate Data"
"1977","Trans-Mexican Volcanic Belt pine-oak forests","NT0310","Tropical Coniferous Forest",-101.51,20.248,"med_temp",17.1,"Climate Data"
"1978","Magellanic subpolar forests","NT0402","Temperate Moist Forest",-72.782,-51.912,"med_temp",5.9,"Climate Data"
"1979","Valdivian temperate forests","NT0404","Temperate Moist Forest",-73.12,-42.651,"med_temp",8.2,"Climate Data"
"1980","Beni savanna","NT0702","Tropical Grasslands",-66.019,-13.247,"med_temp",27,"Climate Data"
"1981","Campos Rupestres montane savanna","NT0703","Tropical Grasslands",-43.66,-18.722,"med_temp",19.7,"Climate Data"
"1982","Cerrado","NT0704","Tropical Grasslands",-50.114,-15.179,"med_temp",24.85,"Climate Data"
"1983","Guianan savanna","NT0707","Tropical Grasslands",-59.185,3.76,"med_temp",26.55,"Climate Data"
"1984","Humid Chaco","NT0708","Tropical Grasslands",-58.75,-26.127,"med_temp",22.25,"Climate Data"
"1985","Llanos","NT0709","Tropical Grasslands",-67.946,6.697,"med_temp",27.2,"Climate Data"
"1986","Uruguayan savanna","NT0710","Tropical Grasslands",-54.803,-31.25,"med_temp",18,"Climate Data"
"1987","Espinal","NT0801","Grasslands",-62.8,-34.435,"med_temp",16.9,"Climate Data"
"1988","Low Monte","NT0802","Grasslands",-67.126,-38.274,"med_temp",14.75,"Climate Data"
"1989","Humid Pampas","NT0803","Grasslands",-60.852,-35.242,"med_temp",16,"Climate Data"
"1990","Patagonian steppe","NT0805","Grasslands",-68.462,-45.891,"med_temp",8.65,"Climate Data"
"1991","Cuban wetlands","NT0902","Flooded Grasslands",-80.523,21.932,"med_temp",25.1,"Climate Data"
"1992","Enriquillo wetlands","NT0903","Flooded Grasslands",-71.321,18.464,"med_temp",27.45,"Climate Data"
"1993","Everglades","NT0904","Flooded Grasslands",-80.864,26.182,"med_temp",23.75,"Climate Data"
"1994","Guayaquil flooded grasslands","NT0905","Flooded Grasslands",-79.55,-2.15,"med_temp",25.475,"Climate Data"
"1995","Orinoco wetlands","NT0906","Flooded Grasslands",-62.188,9.563,"med_temp",26.8,"Climate Data"
"1996","Pantanal","NT0907","Flooded Grasslands",-57.518,-17.923,"med_temp",26.85,"Climate Data"
"1997","Parana flooded savanna","NT0908","Flooded Grasslands",-59.337,-30.674,"med_temp",19.075,"Climate Data"
"1998","Southern Cone Mesopotamian savanna","NT0909","Flooded Grasslands",-56.667,-28.688,"med_temp",20.95,"Climate Data"
"1999","Central Andean dry puna","NT1001","Montane Grasslands",-67.804,-21.308,"med_temp",7.5,"Climate Data"
"2000","Central Andean puna","NT1002","Montane Grasslands",-68.072,-20.821,"med_temp",7.875,"Climate Data"
"2001","Central Andean wet puna","NT1003","Montane Grasslands",-72.623,-13.421,"med_temp",6.975,"Climate Data"
"2002","Cordillera Central paramo","NT1004","Montane Grasslands",-78.31,-6.952,"med_temp",10.95,"Climate Data"
"2003","Cordillera de Merida paramo","NT1005","Montane Grasslands",-70.821,8.786,"med_temp",10.45,"Climate Data"
"2004","Northern Andean paramo","NT1006","Montane Grasslands",-76.281,2.298,"med_temp",10.3,"Climate Data"
"2005","Santa Marta paramo","NT1007","Montane Grasslands",-73.5,10.75,"med_temp",10.45,"Climate Data"
"2006","Southern Andean steppe","NT1008","Montane Grasslands",-69.162,-30.301,"med_temp",4.2,"Climate Data"
"2007","High Monte","NT1010","Montane Grasslands",-67.503,-28.75,"med_temp",15.425,"Climate Data"
"2008","Chilean matorral","NT1201","Mediterranean Forest",-70.964,-31.439,"med_temp",13.35,"Climate Data"
"2009","Araya and Paria xeric scrub","NT1301","Deserts",-63.417,10.417,"med_temp",26.25,"Climate Data"
"2010","Atacama desert","NT1303","Deserts",-69.509,-22.333,"med_temp",14.3,"Climate Data"
"2011","Caatinga","NT1304","Deserts",-40.219,-9.139,"med_temp",25.6,"Climate Data"
"2012","Caribbean shrublands","NT1305","Deserts",-65.364,15.136,"med_temp",26.325,"Climate Data"
"2013","Cuban cactus scrub","NT1306","Deserts",-79.135,21.481,"med_temp",25.25,"Climate Data"
"2014","Galapagos Islands scrubland mosaic","NT1307","Deserts",-91.25,-0.456,"med_temp",22.95,"Climate Data"
"2015","Guajira-Barranquilla xeric scrub","NT1308","Deserts",-73.481,10.673,"med_temp",27.9,"Climate Data"
"2016","La Costa xeric shrublands","NT1309","Deserts",-66.179,9.774,"med_temp",26.2,"Climate Data"
"2017","Motagua Valley thornscrub","NT1312","Deserts",-89.75,15,"med_temp",25.05,"Climate Data"
"2018","Paraguana xeric scrub","NT1313","Deserts",-70.214,10.536,"med_temp",27.55,"Climate Data"
"2019","San Lucan xeric scrub","NT1314","Deserts",-110.083,23.817,"med_temp",22.15,"Climate Data"
"2020","Sechura desert","NT1315","Deserts",-75.138,-12.876,"med_temp",15.85,"Climate Data"
"2021","Tehuacan Valley matorral","NT1316","Deserts",-97.712,18.788,"med_temp",17.05,"Climate Data"
"2022","Amazon-Orinoco-Southern Caribbean mangroves","NT1401","Mangroves",-57.81,5.36,"med_temp",26.9,"Climate Data"
"2023","Bahamoan-Antillean mangroves","NT1402","Mangroves",-76.018,20.919,"med_temp",25.35,"Climate Data"
"2024","Mesoamerican Gulf-Caribbean mangroves","NT1403","Mangroves",-88.42,16.925,"med_temp",26.55,"Climate Data"
"2025","Northern Mesoamerican Pacific mangroves","NT1404","Mangroves",-105.685,22.185,"med_temp",24.625,"Climate Data"
"2026","South American Pacific mangroves","NT1405","Mangroves",-79.27,1.735,"med_temp",25.65,"Climate Data"
"2027","Southern Atlantic mangroves","NT1406","Mangroves",-41.581,-17.274,"med_temp",24.75,"Climate Data"
"2028","Southern Mesoamerican Pacific mangroves","NT1407","Mangroves",-86.515,11.375,"med_temp",27.225,"Climate Data"
"2029","Araucaria moist forests","NT0101","Tropical Moist Forest",-51.389,-26.527,"min_prec",104.8,"Climate Data"
"2030","Atlantic Coast restingas","NT0102","Tropical Moist Forest",-43.734,-21.203,"min_prec",70.6,"Climate Data"
"2031","Bahia coastal forests","NT0103","Tropical Moist Forest",-40.086,-16.613,"min_prec",51.6,"Climate Data"
"2032","Bahia interior forests","NT0104","Tropical Moist Forest",-42.018,-17.73,"min_prec",16.7,"Climate Data"
"2033","Bolivian Yungas","NT0105","Tropical Moist Forest",-66.877,-15.85,"min_prec",37.2,"Climate Data"
"2034","Caatinga Enclaves moist forests","NT0106","Tropical Moist Forest",-40.179,-4.357,"min_prec",4.2,"Climate Data"
"2035","Caqueta moist forests","NT0107","Tropical Moist Forest",-71.969,0.781,"min_prec",111.9,"Climate Data"
"2036","Catatumbo moist forests","NT0108","Tropical Moist Forest",-71.871,9.216,"min_prec",56.7,"Climate Data"
"2037","Cauca Valley montane forests","NT0109","Tropical Moist Forest",-75.962,4.992,"min_prec",89.9,"Climate Data"
"2038","Central American Atlantic moist forests","NT0111","Tropical Moist Forest",-86.13,14.521,"min_prec",45.9,"Climate Data"
"2039","Central American montane forests","NT0112","Tropical Moist Forest",-87.872,14.437,"min_prec",19.3,"Climate Data"
"2040","Chiapas montane forests","NT0113","Tropical Moist Forest",-91.91,16.77,"min_prec",44.35,"Climate Data"
"2041","Chimalapas montane forests","NT0114","Tropical Moist Forest",-94.15,16.55,"min_prec",2.7,"Climate Data"
"2042","Choco-Darien moist forests","NT0115","Tropical Moist Forest",-77.515,5.613,"min_prec",199.6,"Climate Data"
"2043","Cordillera La Costa montane forests","NT0117","Tropical Moist Forest",-66.071,10.179,"min_prec",17.4,"Climate Data"
"2044","Cordillera Oriental montane forests","NT0118","Tropical Moist Forest",-73.48,5.782,"min_prec",32.5,"Climate Data"
"2045","Costa Rican seasonal moist forests","NT0119","Tropical Moist Forest",-85.146,10.854,"min_prec",4.3,"Climate Data"
"2046","Cuban moist forests","NT0120","Tropical Moist Forest",-79.12,21.665,"min_prec",35.25,"Climate Data"
"2047","Eastern Cordillera real montane forests","NT0121","Tropical Moist Forest",-78.414,-2.586,"min_prec",56.25,"Climate Data"
"2048","Eastern Panamanian montane forests","NT0122","Tropical Moist Forest",-78.075,8.25,"min_prec",98.2,"Climate Data"
"2049","Guianan Highlands moist forests","NT0124","Tropical Moist Forest",-61.734,4.289,"min_prec",73.8,"Climate Data"
"2050","Guianan moist forests","NT0125","Tropical Moist Forest",-56.817,4.378,"min_prec",60.7,"Climate Data"
"2051","Gurupa varzea","NT0126","Tropical Moist Forest",-53.987,-2.066,"min_prec",45.4,"Climate Data"
"2052","Hispaniolan moist forests","NT0127","Tropical Moist Forest",-71.44,18.833,"min_prec",53.1,"Climate Data"
"2053","Iquitos varzea","NT0128","Tropical Moist Forest",-74.151,-5.295,"min_prec",102.55,"Climate Data"
"2054","Isthmian-Atlantic moist forests","NT0129","Tropical Moist Forest",-82.24,9.934,"min_prec",62.3,"Climate Data"
"2055","Isthmian-Pacific moist forests","NT0130","Tropical Moist Forest",-81.962,8.558,"min_prec",31.6,"Climate Data"
"2056","Jamaican moist forests","NT0131","Tropical Moist Forest",-77.25,18.25,"min_prec",68.55,"Climate Data"
"2057","Japura-Solimoes-Negro moist forests","NT0132","Tropical Moist Forest",-65.619,-0.847,"min_prec",149.3,"Climate Data"
"2058","Jurua-Purus moist forests","NT0133","Tropical Moist Forest",-66.861,-5.569,"min_prec",79.7,"Climate Data"
"2059","Leeward Islands moist forests","NT0134","Tropical Moist Forest",-65.75,18.25,"min_prec",108.4,"Climate Data"
"2060","Madeira-Tapajos moist forests","NT0135","Tropical Moist Forest",-60.267,-9.132,"min_prec",18.25,"Climate Data"
"2061","Magdalena Valley montane forests","NT0136","Tropical Moist Forest",-74.516,5.554,"min_prec",69.1,"Climate Data"
"2062","Magdalena-Uraba moist forests","NT0137","Tropical Moist Forest",-74.782,7.995,"min_prec",32.55,"Climate Data"
"2063","Marajo varzea","NT0138","Tropical Moist Forest",-50.676,-0.314,"min_prec",44.6,"Climate Data"
"2064","Maranhao Babatu forests","NT0139","Tropical Moist Forest",-43.592,-4.346,"min_prec",12.65,"Climate Data"
"2065","Mato Grosso seasonal forests","NT0140","Tropical Moist Forest",-52.366,-9.516,"min_prec",3.6,"Climate Data"
"2066","Monte Alegre varzea","NT0141","Tropical Moist Forest",-60.162,-4.447,"min_prec",60,"Climate Data"
"2067","Napo moist forests","NT0142","Tropical Moist Forest",-75.801,-1.985,"min_prec",177.1,"Climate Data"
"2068","Negro-Branco moist forests","NT0143","Tropical Moist Forest",-67.162,1.981,"min_prec",115.7,"Climate Data"
"2069","Northeastern Brazil restingas","NT0144","Tropical Moist Forest",-42.083,-3.042,"min_prec",5.15,"Climate Data"
"2070","Northwestern Andean montane forests","NT0145","Tropical Moist Forest",-77.539,2.5,"min_prec",73,"Climate Data"
"2071","Oaxacan montane forests","NT0146","Tropical Moist Forest",-96.386,17.977,"min_prec",40.8,"Climate Data"
"2072","Orinoco Delta swamp forests","NT0147","Tropical Moist Forest",-61.89,9.17,"min_prec",58.3,"Climate Data"
"2073","Pantanos de Centla","NT0148","Tropical Moist Forest",-92.159,18.068,"min_prec",51.95,"Climate Data"
"2074","Guianan Freshwater swamp forests","NT0149","Tropical Moist Forest",-55.75,5.6,"min_prec",68.45,"Climate Data"
"2075","Alto Parana Atlantic forests","NT0150","Tropical Moist Forest",-51.079,-23.145,"min_prec",48.3,"Climate Data"
"2076","Pernambuco coastal forests","NT0151","Tropical Moist Forest",-35.809,-8.397,"min_prec",33.55,"Climate Data"
"2077","Pernambuco interior forests","NT0152","Tropical Moist Forest",-36.185,-8.54,"min_prec",26.35,"Climate Data"
"2078","Peruvian Yungas","NT0153","Tropical Moist Forest",-75.005,-10.44,"min_prec",16.4,"Climate Data"
"2079","Peten-Veracruz moist forests","NT0154","Tropical Moist Forest",-92.006,17.318,"min_prec",49.4,"Climate Data"
"2080","Puerto Rican moist forests","NT0155","Tropical Moist Forest",-66.35,18.25,"min_prec",79.2,"Climate Data"
"2081","Purus varzea","NT0156","Tropical Moist Forest",-69.441,-2.862,"min_prec",105.95,"Climate Data"
"2082","Purus-Madeira moist forests","NT0157","Tropical Moist Forest",-63.468,-6.696,"min_prec",38.6,"Climate Data"
"2083","Rio Negro campinarana","NT0158","Tropical Moist Forest",-64.931,0.772,"min_prec",147.95,"Climate Data"
"2084","Santa Marta montane forests","NT0159","Tropical Moist Forest",-73.607,10.75,"min_prec",25.65,"Climate Data"
"2085","Serra do Mar coastal forests","NT0160","Tropical Moist Forest",-47.063,-24.604,"min_prec",61.7,"Climate Data"
"2086","Sierra de los Tuxtlas","NT0161","Tropical Moist Forest",-95.125,18.25,"min_prec",28.2,"Climate Data"
"2087","Sierra Madre de Chiapas moist forest","NT0162","Tropical Moist Forest",-91.721,14.897,"min_prec",6.95,"Climate Data"
"2088","Solimoes-Japura moist forest","NT0163","Tropical Moist Forest",-70.875,-2.229,"min_prec",177.4,"Climate Data"
"2089","South Florida rocklands","NT0164","Tropical Moist Forest",-80.75,25.417,"min_prec",37.15,"Climate Data"
"2090","Southern Andean Yungas","NT0165","Tropical Moist Forest",-64.807,-23.557,"min_prec",4.9,"Climate Data"
"2091","Southwest Amazon moist forests","NT0166","Tropical Moist Forest",-69.77,-10.023,"min_prec",63.8,"Climate Data"
"2092","Talamancan montane forests","NT0167","Tropical Moist Forest",-82.88,9.293,"min_prec",75.9,"Climate Data"
"2093","Tapajos-Xingu moist forests","NT0168","Tropical Moist Forest",-54.444,-5.968,"min_prec",27,"Climate Data"
"2094","Pantepuis","NT0169","Tropical Moist Forest",-64.172,4.638,"min_prec",60.3,"Climate Data"
"2095","Tocantins/Pindare moist forests","NT0170","Tropical Moist Forest",-47.375,-3.077,"min_prec",37.2,"Climate Data"
"2096","Trinidad and Tobago moist forests","NT0171","Tropical Moist Forest",-61.375,10.375,"min_prec",54.55,"Climate Data"
